순번,"매입형
/건축형",지역본부,관리부서,명,주소,호수,"전용
면적(㎡)","주거공용
면적(㎡)",면적계(㎡),공급형,성별전용, 임대보증금(원) , 월임대료(원) ,주택열람일정,관리비
1102,건축형,대전충남지역본부,대전북부권주거복지지사,공공리모델링(대전유성구),대전광역시 유성구 계룡로74번길 12 더그린2차,1207,19.65,13.8,33.44,단독(1인),남여공용,산정중,산정중,열람불가(계약전 주택개방),
1103,건축형,대전충남지역본부,대전북부권주거복지지사,공공리모델링(대전유성구),대전광역시 유성구 계룡로74번길 12 더그린2차,1208,19.65,13.8,33.44,단독(1인),남여공용,산정중,산정중,열람불가(계약전 주택개방),
1104,건축형,대전충남지역본부,대전북부권주거복지지사,공공리모델링(대전유성구),대전광역시 유성구 계룡로74번길 12 더그린2차,1209,19.65,13.8,33.44,단독(1인),남여공용,산정중,산정중,열람불가(계약전 주택개방),
1105,건축형,대전충남지역본부,대전북부권주거복지지사,공공리모델링(대전유성구),대전광역시 유성구 계룡로74번길 12 더그린2차,1301,19.35,11.81,31.16,단독(1인),남여공용,산정중,산정중,열람불가(계약전 주택개방),
1106,건축형,대전충남지역본부,대전북부권주거복지지사,공공리모델링(대전유성구),대전광역시 유성구 계룡로74번길 12 더그린2차,1302,19.65,13.8,33.44,단독(1인),남여공용,산정중,산정중,열람불가(계약전 주택개방),
1107,건축형,대전충남지역본부,대전북부권주거복지지사,공공리모델링(대전유성구),대전광역시 유성구 계룡로74번길 12 더그린2차,1303,24.52,13.8,38.32,단독(1인),남여공용,산정중,산정중,열람불가(계약전 주택개방),
1108,건축형,대전충남지역본부,대전북부권주거복지지사,공공리모델링(대전유성구),대전광역시 유성구 계룡로74번길 12 더그린2차,1304,24.52,13.8,38.32,단독(1인),남여공용,산정중,산정중,열람불가(계약전 주택개방),
1109,건축형,대전충남지역본부,대전북부권주거복지지사,공공리모델링(대전유성구),대전광역시 유성구 계룡로74번길 12 더그린2차,1305,24.52,13.8,38.32,단독(1인),남여공용,산정중,산정중,열람불가(계약전 주택개방),
1110,건축형,대전충남지역본부,대전북부권주거복지지사,공공리모델링(대전유성구),대전광역시 유성구 계룡로74번길 12 더그린2차,1306,24.52,13.8,38.32,단독(1인),남여공용,산정중,산정중,열람불가(계약전 주택개방),
1111,건축형,대전충남지역본부,대전북부권주거복지지사,공공리모델링(대전유성구),대전광역시 유성구 계룡로74번길 12 더그린2차,1307,19.65,13.8,33.44,단독(1인),남여공용,산정중,산정중,열람불가(계약전 주택개방),
1112,건축형,대전충남지역본부,대전북부권주거복지지사,공공리모델링(대전유성구),대전광역시 유성구 계룡로74번길 12 더그린2차,1308,19.65,13.8,33.44,단독(1인),남여공용,산정중,산정중,열람불가(계약전 주택개방),
1113,건축형,대전충남지역본부,대전북부권주거복지지사,공공리모델링(대전유성구),대전광역시 유성구 계룡로74번길 12 더그린2차,1309,19.65,13.8,33.44,단독(1인),남여공용,산정중,산정중,열람불가(계약전 주택개방),
1114,건축형,대전충남지역본부,대전북부권주거복지지사,공공리모델링(대전유성구),대전광역시 유성구 계룡로74번길 12 더그린2차,1401,19.35,11.81,31.16,단독(1인),남여공용,산정중,산정중,열람불가(계약전 주택개방),
1115,건축형,대전충남지역본부,대전북부권주거복지지사,공공리모델링(대전유성구),대전광역시 유성구 계룡로74번길 12 더그린2차,1402,19.65,13.8,33.44,단독(1인),남여공용,산정중,산정중,열람불가(계약전 주택개방),
1116,건축형,대전충남지역본부,대전북부권주거복지지사,공공리모델링(대전유성구),대전광역시 유성구 계룡로74번길 12 더그린2차,1403,24.52,13.8,38.32,단독(1인),남여공용,산정중,산정중,열람불가(계약전 주택개방),
1117,건축형,대전충남지역본부,대전북부권주거복지지사,공공리모델링(대전유성구),대전광역시 유성구 계룡로74번길 12 더그린2차,1404,24.52,13.8,38.32,단독(1인),남여공용,산정중,산정중,열람불가(계약전 주택개방),
1118,건축형,대전충남지역본부,대전북부권주거복지지사,공공리모델링(대전유성구),대전광역시 유성구 계룡로74번길 12 더그린2차,1405,24.52,13.8,38.32,단독(1인),남여공용,산정중,산정중,열람불가(계약전 주택개방),
1119,건축형,대전충남지역본부,대전북부권주거복지지사,공공리모델링(대전유성구),대전광역시 유성구 계룡로74번길 12 더그린2차,1406,24.52,13.8,38.32,단독(1인),남여공용,산정중,산정중,열람불가(계약전 주택개방),
1120,건축형,대전충남지역본부,대전북부권주거복지지사,공공리모델링(대전유성구),대전광역시 유성구 계룡로74번길 12 더그린2차,1407,19.65,13.8,33.44,단독(1인),남여공용,산정중,산정중,열람불가(계약전 주택개방),
1121,건축형,대전충남지역본부,대전북부권주거복지지사,공공리모델링(대전유성구),대전광역시 유성구 계룡로74번길 12 더그린2차,1408,19.65,13.8,33.44,단독(1인),남여공용,산정중,산정중,열람불가(계약전 주택개방),
1122,건축형,대전충남지역본부,대전북부권주거복지지사,공공리모델링(대전유성구),대전광역시 유성구 계룡로74번길 12 더그린2차,1409,19.65,13.8,33.44,단독(1인),남여공용,산정중,산정중,열람불가(계약전 주택개방),
1123,건축형,대전충남지역본부,대전북부권주거복지지사,공공리모델링(대전유성구),대전광역시 유성구 계룡로74번길 12 더그린2차,1501,19.35,11.81,31.16,단독(1인),남여공용,산정중,산정중,2.25.~2.28. (10:00~16:00),
1124,건축형,대전충남지역본부,대전북부권주거복지지사,공공리모델링(대전유성구),대전광역시 유성구 계룡로74번길 12 더그린2차,1502,19.65,13.8,33.44,단독(1인),남여공용,산정중,산정중,2.25.~2.28. (10:00~16:00),
1125,건축형,대전충남지역본부,대전북부권주거복지지사,공공리모델링(대전유성구),대전광역시 유성구 계룡로74번길 12 더그린2차,1503,24.52,13.8,38.32,단독(1인),남여공용,산정중,산정중,2.25.~2.28. (10:00~16:00),
1126,건축형,대전충남지역본부,대전북부권주거복지지사,공공리모델링(대전유성구),대전광역시 유성구 계룡로74번길 12 더그린2차,1504,24.52,13.8,38.32,단독(1인),남여공용,산정중,산정중,열람불가(계약전 주택개방),
1127,건축형,대전충남지역본부,대전북부권주거복지지사,공공리모델링(대전유성구),대전광역시 유성구 계룡로74번길 12 더그린2차,1505,24.52,13.8,38.32,단독(1인),남여공용,산정중,산정중,열람불가(계약전 주택개방),
1128,건축형,대전충남지역본부,대전북부권주거복지지사,공공리모델링(대전유성구),대전광역시 유성구 계룡로74번길 12 더그린2차,1506,24.52,13.8,38.32,단독(1인),남여공용,산정중,산정중,열람불가(계약전 주택개방),
1129,건축형,대전충남지역본부,대전북부권주거복지지사,공공리모델링(대전유성구),대전광역시 유성구 계룡로74번길 12 더그린2차,1507,19.65,13.8,33.44,단독(1인),남여공용,산정중,산정중,열람불가(계약전 주택개방),
1130,건축형,경기지역본부,용인권주거복지지사,공공리모델링(경기이천시),경기도 이천시 설봉로82번길 29(창전동) (창전동 416-40),302,15.74,8.66,24.4,단독(1인),남여공용,"2,000,000","170,060",2.24.~3.2.(10:00~17:00) *주말제외,
1131,건축형,충북지역본부,주거복지사업1부,공공리모델링(충북청주시),충청북도 청주시 서원구 서원남로19번길 50(수곡동) ,201,15.37,7.27,22.64,단독(1인),남여공용,"2,000,000","67,370",열람불가(계약전 주택개방),
1132,건축형,충북지역본부,주거복지사업1부,공공리모델링(충북청주시),충청북도 청주시 서원구 서원남로19번길 50(수곡동) ,202,15.37,7.27,22.64,단독(1인),남여공용,"2,000,000","67,370",열람불가(계약전 주택개방),
1133,건축형,충북지역본부,주거복지사업1부,공공리모델링(충북청주시),충청북도 청주시 서원구 서원남로19번길 50(수곡동) ,203,15.37,7.27,22.64,단독(1인),남여공용,"2,000,000","67,370",열람불가(계약전 주택개방),
1134,건축형,충북지역본부,주거복지사업1부,공공리모델링(충북청주시),충청북도 청주시 서원구 서원남로19번길 50(수곡동) ,204,15.37,7.27,22.64,단독(1인),남여공용,"2,000,000","67,370",열람불가(계약전 주택개방),
1135,건축형,충북지역본부,주거복지사업1부,공공리모델링(충북청주시),충청북도 청주시 서원구 서원남로19번길 50(수곡동) ,301,20.14,9.87,30.01,단독(1인),남여공용,"2,000,000","93,420",열람불가(계약전 주택개방),
1136,건축형,충북지역본부,주거복지사업1부,공공리모델링(충북청주시),충청북도 청주시 서원구 서원남로19번길 50(수곡동) ,302,20.67,9.87,30.54,단독(1인),남여공용,"2,000,000","95,900",열람불가(계약전 주택개방),
1137,건축형,충북지역본부,주거복지사업1부,공공리모델링(충북청주시),충청북도 청주시 서원구 서원남로19번길 50(수곡동) ,303,20.14,9.87,30.01,단독(1인),남여공용,"2,000,000","93,420",열람불가(계약전 주택개방),
1138,건축형,충북지역본부,주거복지사업1부,공공리모델링(충북청주시),충청북도 청주시 서원구 수곡로106번길 41-1(수곡동) ,403,14.91,5.49,20.4,단독(1인),남여공용,"2,000,000","60,780",열람불가(계약전 주택개방),
1139,건축형,충북지역본부,주거복지사업1부,공공리모델링(충북청주시),충청북도 청주시 청원구 우암로54번길 21(우암동) 제3동,203,17,5.89,22.89,단독(1인),남여공용,"2,000,000","73,950",열람불가(계약전 주택개방),
1140,건축형,충북지역본부,주거복지사업1부,공공리모델링(충북청주시),충청북도 청주시 청원구 우암로54번길 21(우암동) 제3동,204,17,5.89,22.89,단독(1인),남여공용,"2,000,000","73,950",열람불가(계약전 주택개방),
1141,건축형,충북지역본부,주거복지사업1부,공공리모델링(충북청주시),충청북도 청주시 청원구 우암로54번길 21(우암동) 제3동,301,17,5.89,22.89,단독(1인),남여공용,"2,000,000","73,950",열람불가(계약전 주택개방),
1142,건축형,충북지역본부,주거복지사업1부,공공리모델링(충북청주시),충청북도 청주시 청원구 우암로54번길 21(우암동) 제3동,303,17,5.89,22.89,단독(1인),남여공용,"2,000,000","73,950",열람불가(계약전 주택개방),
1143,건축형,충북지역본부,주거복지사업1부,공공리모델링(충북청주시),충청북도 청주시 청원구 우암로54번길 21(우암동) 제3동,304,17,5.89,22.89,단독(1인),남여공용,"2,000,000","73,950",열람불가(계약전 주택개방),
1144,건축형,충북지역본부,주거복지사업1부,공공리모델링(충북청주시),충청북도 청주시 청원구 우암로54번길 21(우암동) 제3동,401,17,5.89,22.89,단독(1인),남여공용,"2,000,000","73,950",열람불가(계약전 주택개방),
1145,건축형,충북지역본부,주거복지사업1부,공공리모델링(충북청주시),충청북도 청주시 청원구 우암로54번길 21(우암동) 제3동,402,17,5.89,22.89,단독(1인),남여공용,"2,000,000","73,950",열람불가(계약전 주택개방),
1146,건축형,충북지역본부,주거복지사업1부,공공리모델링(충북청주시),충청북도 청주시 청원구 직지대로872번길 21(우암동) 제2동,301,17.34,5.91,23.25,단독(1인),남여공용,"2,000,000","70,240",열람불가(계약전 주택개방),
1147,건축형,충북지역본부,주거복지사업1부,공공리모델링(충북청주시),충청북도 청주시 청원구 직지대로872번길 21(우암동) 제2동,401,17.34,5.91,23.25,단독(1인),남여공용,"2,000,000","70,240",열람불가(계약전 주택개방),
1148,건축형,충북지역본부,주거복지사업1부,공공리모델링(충북청주시),충청북도 청주시 흥덕구 신율로145번길 17(복대동) 복대동 1412 제1동외 1동,201,18.29,6.1,24.39,단독(1인),남여공용,"2,000,000","75,610",열람불가(계약전 주택개방),
